Time;Ano_Trimestre;Open;High;Low;Close;Volume;Retorno_Pct;Z_Score;Amplitude_Relativa;Volume_Relativo;Tipo_Movimento;Score_Confianca
2022-11-23 09:50:00;2022-Q4;152.24;152.28;151.9;151.9;12;-0.22;-1.36;2.4;1.4;Neutro;37
2022-09-19 13:00:00;2022-Q3;199.1;199.64;199.1;199.64;10;0.27;1.79;2.29;1.0;Neutro;37
2024-07-31 10:45:00;2024-Q3;244.23;244.36;243.68;243.8;9;-0.18;-1.19;2.36;1.7;Neutro;37
2024-10-04 14:35:00;2024-Q4;267.81;268.68;267.81;268.68;3;0.32;2.13;2.53;0.2;Neutro;37
2022-09-19 10:55:00;2022-Q3;195.46;195.46;194.93;194.93;9;-0.27;-2.03;2.04;1.0;Neutro;37
2024-02-07 10:05:00;2024-Q1;188.85;188.85;188.49;188.49;7;-0.19;-1.56;2.58;0.9;Neutro;37
2023-12-14 11:30:00;2023-Q4;189.01;189.49;189.01;189.49;6;0.25;1.77;2.31;1.0;Neutro;37
2022-07-14 13:45:00;2022-Q3;182.3;183.26;182.3;183.26;7;0.53;1.68;2.2;1.2;Neutro;37
2021-09-03 09:40:00;2021-Q3;185.88;185.88;185.4;185.4;3;-0.26;-1.75;2.49;0.8;Neutro;37
2021-08-20 09:40:00;2021-Q3;173.2;173.68;173.2;173.68;3;0.28;1.84;2.71;0.4;Neutro;37
2022-08-25 12:05:00;2022-Q3;220.3;220.3;219.54;219.69;7;-0.28;-1.37;2.21;1.6;Neutro;37
2022-11-10 14:25:00;2022-Q4;155.97;155.97;155.43;155.43;4;-0.35;-1.82;2.32;0.9;Neutro;37
2025-06-09 11:05:00;2025-Q2;401.54;403.09;401.54;403.09;3;0.39;1.8;2.44;0.8;Neutro;37
2021-01-28 11:15:00;2021-Q1;122.03;122.03;121.86;121.86;7;-0.14;-1.18;2.06;2.1;Neutro;37
2023-05-11 12:05:00;2023-Q2;172.72;173.34;172.72;173.34;8;0.36;1.75;2.45;0.8;Neutro;37
2022-01-26 14:15:00;2022-Q1;228.84;229.0;228.37;228.45;12;-0.17;-1.77;2.03;1.3;Neutro;37
2025-11-21 11:00:00;2025-Q4;446.35;446.55;445.4;446.0;11;-0.08;-0.8;2.18;2.4;Neutro;37
2021-05-28 10:35:00;2021-Q2;158.94;159.15;158.7;159.15;13;0.13;0.64;2.09;2.8;Neutro;37
2025-11-21 11:50:00;2025-Q4;445.0;446.1;445.0;446.1;7;0.25;1.66;2.21;1.3;Neutro;37
2022-05-03 11:55:00;2022-Q2;208.27;208.27;207.77;207.85;3;-0.2;-1.6;2.44;1.1;Neutro;37
2023-05-05 13:00:00;2023-Q2;174.54;174.97;174.54;174.97;5;0.25;1.89;2.32;0.8;Neutro;37
2024-01-18 13:00:00;2024-Q1;176.58;176.58;175.98;176.3;5;-0.16;-1.56;2.74;0.7;Neutro;37
2021-02-03 10:20:00;2021-Q1;121.56;121.77;121.56;121.77;5;0.17;1.3;2.31;1.6;Neutro;37
2022-03-22 11:15:00;2022-Q1;213.87;214.02;213.64;213.64;11;-0.11;-0.67;2.05;2.8;Neutro;37
2022-04-07 10:30:00;2022-Q2;216.06;216.06;215.56;215.56;4;-0.23;-1.96;2.26;0.8;Neutro;37
2025-06-02 14:40:00;2025-Q2;381.02;381.02;379.83;380.02;4;-0.26;-1.7;2.66;0.6;Neutro;37
2022-05-20 10:20:00;2022-Q2;206.58;206.93;206.2;206.2;4;-0.18;-1.07;3.32;0.7;Neutro;37
2024-12-09 09:50:00;2024-Q4;364.17;365.75;363.95;365.75;11;0.43;1.5;2.07;1.6;Neutro;37
2021-08-25 11:05:00;2021-Q3;179.74;179.74;179.18;179.18;4;-0.31;-1.6;2.38;1.1;Neutro;37
2021-11-30 12:50:00;2021-Q4;215.22;215.22;214.4;215.03;12;-0.09;-0.42;2.6;2.4;Neutro;37
2024-07-02 10:00:00;2024-Q3;233.38;234.27;233.38;234.06;14;0.29;1.24;2.13;1.9;Neutro;37
2025-04-01 10:45:00;2025-Q2;429.01;429.01;427.63;427.63;3;-0.32;-2.0;2.47;0.5;Neutro;37
2023-05-09 10:55:00;2023-Q2;174.19;174.58;174.19;174.58;3;0.22;1.79;2.69;0.5;Neutro;37
2024-10-01 11:15:00;2024-Q4;274.31;275.14;274.31;274.75;14;0.16;1.03;2.46;1.8;Neutro;37
2024-11-25 14:25:00;2024-Q4;336.79;336.79;335.73;336.09;11;-0.21;-1.17;2.13;2.0;Neutro;37
2023-09-12 11:40:00;2023-Q3;149.62;149.86;149.57;149.86;7;0.16;1.04;2.45;1.8;Neutro;37
2023-03-27 11:00:00;2023-Q1;169.31;169.31;168.72;168.88;13;-0.25;-1.05;2.18;2.1;Neutro;37
2025-11-26 09:55:00;2025-Q4;469.8;471.0;469.8;471.0;7;0.26;1.68;2.33;1.1;Neutro;37
2021-10-13 12:10:00;2021-Q4;200.16;200.16;199.6;199.72;7;-0.22;-1.25;2.03;2.0;Neutro;37
2021-04-14 13:25:00;2021-Q2;129.08;129.08;128.8;128.84;6;-0.19;-1.29;2.45;1.4;Neutro;37
2024-04-23 09:50:00;2024-Q2;228.91;229.25;228.49;228.49;11;-0.18;-1.18;2.34;1.7;Neutro;37
2025-11-05 14:10:00;2025-Q4;482.22;482.22;480.63;480.92;6;-0.27;-1.5;2.53;1.1;Neutro;37
2022-08-01 11:25:00;2022-Q3;197.3;197.91;196.99;197.19;16;-0.06;-0.15;2.68;2.7;Neutro;37
2023-12-26 14:20:00;2023-Q4;190.95;191.51;190.95;191.51;5;0.29;1.58;2.34;1.2;Neutro;37
2025-09-23 12:45:00;2025-Q3;412.53;412.53;411.03;412.19;18;-0.08;-0.63;2.45;2.3;Neutro;37
2024-11-07 10:30:00;2024-Q4;270.41;271.02;270.41;271.02;3;0.23;1.88;2.55;0.5;Neutro;37
2022-08-22 12:50:00;2022-Q3;203.85;204.53;203.85;204.34;10;0.24;1.56;2.11;1.5;Neutro;37
2022-06-06 09:50:00;2022-Q2;223.65;224.03;223.23;224.03;11;0.17;1.01;2.5;1.7;Neutro;37
2025-11-18 10:05:00;2025-Q4;471.35;472.55;470.9;472.55;8;0.25;1.36;2.38;1.4;Neutro;37
2023-10-04 12:50:00;2023-Q4;144.22;144.42;144.02;144.42;4;0.14;0.87;3.02;1.3;Neutro;37
2025-05-16 13:00:00;2025-Q2;415.41;415.41;414.49;414.49;7;-0.22;-1.47;2.08;1.7;Neutro;37
2021-04-26 11:40:00;2021-Q2;135.6;136.06;135.56;135.69;27;0.07;0.27;3.29;1.7;Neutro;37
2022-12-01 11:05:00;2022-Q4;161.42;161.98;161.16;161.98;7;0.35;1.77;2.66;0.5;Neutro;37
2023-12-05 13:55:00;2023-Q4;178.84;179.29;178.56;178.56;7;-0.16;-0.82;3.08;1.3;Neutro;37
2025-12-17 10:55:00;2025-Q4;430.95;431.0;430.05;430.05;7;-0.21;-1.69;2.22;1.2;Neutro;37
2021-03-04 09:50:00;2021-Q1;129.33;129.58;129.33;129.58;4;0.19;1.75;2.38;0.9;Neutro;37
2025-10-07 13:15:00;2025-Q4;436.69;436.69;435.0;435.82;15;-0.2;-1.1;2.27;1.9;Neutro;37
2025-01-21 12:00:00;2025-Q1;361.54;361.54;360.58;360.58;4;-0.27;-1.95;2.27;0.8;Neutro;37
2024-11-06 11:40:00;2024-Q4;260.88;260.88;260.45;260.45;4;-0.16;-1.87;2.12;1.1;Neutro;37
2021-03-24 10:00:00;2021-Q1;125.72;125.72;125.51;125.51;8;-0.17;-1.35;2.05;1.8;Neutro;37
2025-01-08 13:55:00;2025-Q1;347.0;347.0;346.16;346.6;8;-0.12;-0.97;2.83;1.4;Neutro;37
2024-04-03 11:45:00;2024-Q2;205.94;206.36;205.47;206.36;11;0.2;1.15;2.83;1.1;Neutro;37
2025-11-28 14:45:00;2025-Q4;468.25;468.25;467.0;467.0;4;-0.27;-1.63;2.42;1.0;Neutro;37
2025-01-16 12:30:00;2025-Q1;356.02;356.68;356.02;356.68;4;0.19;1.67;2.28;1.1;Neutro;37
2022-09-27 10:55:00;2022-Q3;203.62;204.0;203.31;204.0;21;0.19;0.96;2.09;2.3;Neutro;37
2024-11-06 12:55:00;2024-Q4;262.61;263.18;262.61;263.18;3;0.22;1.77;2.48;0.7;Neutro;37
2021-01-13 12:05:00;2021-Q1;119.17;119.59;119.17;119.47;9;0.25;1.22;2.47;1.5;Neutro;37
2022-08-10 10:05:00;2022-Q3;201.4;201.52;200.91;200.91;14;-0.24;-1.44;2.06;1.7;Neutro;37
2022-11-09 11:00:00;2022-Q4;154.09;154.09;153.48;153.48;3;-0.4;-2.0;2.25;0.7;Neutro;37
2023-05-08 14:15:00;2023-Q2;172.64;172.64;172.25;172.25;11;-0.23;-1.71;2.47;0.8;Neutro;37
2022-04-27 12:55:00;2022-Q2;205.05;205.59;205.05;205.2;10;0.07;0.54;2.68;2.1;Neutro;37
2021-11-01 12:40:00;2021-Q4;193.43;193.54;192.88;193.54;6;0.06;0.55;3.34;1.3;Neutro;37
2023-03-06 12:00:00;2023-Q1;169.15;169.81;169.15;169.62;5;0.28;1.52;2.4;1.2;Neutro;37
2021-05-18 10:40:00;2021-Q2;148.53;148.53;148.07;148.07;6;-0.31;-1.75;2.3;1.0;Neutro;37
2025-11-28 10:00:00;2025-Q4;473.25;474.3;473.05;474.3;8;0.22;1.43;2.17;1.6;Neutro;37
2022-12-19 11:00:00;2022-Q4;159.18;159.37;159.03;159.03;6;-0.09;-0.76;2.94;1.5;Neutro;37
2025-02-27 12:25:00;2025-Q1;405.23;406.11;405.23;406.11;4;0.22;1.51;2.41;1.2;Neutro;37
2025-06-23 09:45:00;2025-Q2;358.82;358.82;357.12;357.12;4;-0.47;-2.07;2.46;0.4;Neutro;37
2021-12-16 13:20:00;2021-Q4;218.61;219.19;218.61;219.19;4;0.27;1.62;2.47;1.0;Neutro;37
2025-10-16 14:55:00;2025-Q4;455.78;457.67;455.78;457.67;8;0.41;1.84;2.17;1.0;Neutro;37
2024-11-08 13:35:00;2024-Q4;269.81;269.81;269.29;269.29;8;-0.19;-1.15;2.01;2.2;Neutro;37
2021-09-02 09:40:00;2021-Q3;190.79;191.39;190.79;191.07;6;0.15;1.04;2.73;1.4;Neutro;37
2025-04-16 12:20:00;2025-Q2;414.13;414.81;413.71;414.81;12;0.16;1.16;2.18;1.9;Neutro;37
2023-05-08 14:55:00;2023-Q2;171.87;171.87;171.48;171.48;6;-0.23;-1.78;2.48;0.7;Neutro;37
2024-12-11 09:40:00;2024-Q4;358.13;358.52;357.16;357.16;11;-0.27;-1.29;2.12;1.8;Neutro;37
2022-09-01 12:45:00;2022-Q3;211.85;211.85;211.27;211.27;6;-0.27;-1.65;2.47;0.9;Neutro;37
2025-11-10 12:30:00;2025-Q4;486.04;487.2;486.04;487.2;7;0.24;1.86;2.32;0.8;Neutro;37
2023-04-28 13:25:00;2023-Q2;173.81;173.81;173.15;173.15;3;-0.38;-2.06;2.41;0.4;Neutro;37
2023-07-11 11:50:00;2023-Q3;145.87;146.14;145.8;146.14;9;0.19;1.03;2.08;2.2;Neutro;37
2023-06-02 13:50:00;2023-Q2;164.84;164.84;164.38;164.38;4;-0.28;-1.64;2.27;1.2;Neutro;37
2025-06-09 13:20:00;2025-Q2;404.51;404.51;403.14;403.14;6;-0.34;-1.49;2.11;1.6;Neutro;37
2022-01-19 10:15:00;2022-Q1;228.84;229.46;228.69;228.84;25;0.0;-0.13;3.19;2.0;Neutro;37
2023-01-11 10:15:00;2023-Q1;146.72;147.05;146.31;146.31;11;-0.28;-1.16;2.69;1.3;Neutro;37
2022-02-07 12:05:00;2022-Q1;228.76;228.8;228.3;228.73;7;-0.01;-0.24;2.83;2.3;Neutro;37
2023-07-25 14:20:00;2023-Q3;150.22;150.61;150.22;150.61;6;0.26;1.68;2.29;1.1;Neutro;37
2025-08-20 14:35:00;2025-Q3;420.11;422.14;420.11;422.14;5;0.48;2.05;2.34;0.5;Neutro;37
2021-06-25 11:30:00;2021-Q2;154.14;154.56;154.14;154.56;3;0.27;1.7;2.55;0.7;Neutro;37
2023-10-31 09:55:00;2023-Q4;157.11;157.59;157.11;157.35;15;0.15;0.87;2.4;2.0;Neutro;37
2025-12-10 11:40:00;2025-Q4;459.9;460.3;459.3;460.3;10;0.09;0.81;2.89;1.5;Neutro;37
2022-04-18 11:20:00;2022-Q2;213.83;213.83;213.37;213.45;7;-0.18;-1.16;2.11;2.0;Neutro;37
2023-07-17 09:45:00;2023-Q3;144.94;145.14;144.79;145.1;12;0.11;0.86;2.13;2.4;Neutro;37
2024-10-23 10:35:00;2024-Q4;261.44;261.92;261.44;261.83;9;0.15;1.43;2.03;1.7;Neutro;37
2023-12-22 11:20:00;2023-Q4;188.41;188.77;188.41;188.77;6;0.19;1.2;2.19;1.8;Neutro;37
2022-10-17 10:25:00;2022-Q4;179.81;180.88;179.73;179.73;9;-0.04;-0.15;3.6;1.5;Neutro;37
2024-11-14 15:35:00;2024-Q4;308.5;308.5;307.55;307.55;11;-0.31;-1.4;2.04;1.8;Neutro;37
2025-05-29 10:55:00;2025-Q2;396.45;396.45;395.58;395.58;3;-0.22;-1.77;2.55;0.6;Neutro;37
2024-11-12 11:25:00;2024-Q4;278.43;279.47;278.43;278.65;17;0.08;0.26;2.83;2.3;Neutro;37
2022-03-24 09:40:00;2022-Q1;214.18;214.22;213.79;213.79;6;-0.18;-1.61;2.53;0.9;Neutro;37
2022-12-05 10:20:00;2022-Q4;154.7;155.04;154.7;155.04;5;0.22;1.58;2.09;1.5;Neutro;37
2023-10-02 11:50:00;2023-Q4;146.84;147.0;146.63;147.0;21;0.11;0.56;2.4;2.4;Neutro;37
2024-10-21 12:30:00;2024-Q4;262.01;262.61;262.01;262.61;6;0.23;1.49;2.04;1.6;Neutro;37
2021-02-17 14:30:00;2021-Q1;122.73;122.73;122.56;122.64;4;-0.07;-1.11;2.91;1.1;Neutro;37
2022-11-28 09:35:00;2022-Q4;150.19;150.19;149.7;149.89;10;-0.2;-1.37;2.16;1.7;Neutro;37
2021-10-29 11:05:00;2021-Q4;188.83;189.31;188.71;189.31;10;0.25;1.26;2.11;1.9;Neutro;37
2024-01-23 11:40:00;2024-Q1;189.29;189.66;189.25;189.66;4;0.2;1.66;2.2;1.2;Neutro;37
2023-06-02 11:45:00;2023-Q2;166.43;166.43;165.89;165.89;6;-0.32;-1.56;2.29;1.2;Neutro;37
2023-04-17 13:40:00;2023-Q2;184.63;185.06;184.28;185.06;7;0.23;1.27;2.75;1.1;Neutro;37
2022-02-01 12:40:00;2022-Q1;227.79;227.83;227.44;227.44;4;-0.15;-1.83;2.36;0.8;Neutro;37
2025-11-05 10:25:00;2025-Q4;471.78;473.18;471.73;473.18;7;0.3;1.76;2.38;0.9;Neutro;37
2024-01-09 12:00:00;2024-Q1;182.63;183.12;182.43;182.43;9;-0.11;-0.62;3.32;1.2;Neutro;37
2024-12-02 14:15:00;2024-Q4;324.69;324.69;323.47;323.95;9;-0.23;-1.2;2.21;1.8;Neutro;37
2024-12-04 10:25:00;2024-Q4;329.34;330.39;328.94;329.95;17;0.19;0.73;2.39;2.2;Neutro;37
2023-05-12 13:20:00;2023-Q2;170.31;171.09;170.31;171.09;4;0.46;1.76;2.41;0.8;Neutro;37
2022-06-29 11:45:00;2022-Q2;211.68;212.22;211.19;212.22;10;0.26;1.33;3.11;0.5;Neutro;37
2024-04-05 11:20:00;2024-Q2;215.76;216.7;215.76;216.19;15;0.2;1.06;2.68;1.4;Neutro;37
2025-11-17 14:20:00;2025-Q4;464.92;464.92;463.37;463.37;3;-0.33;-2.04;2.43;0.4;Neutro;37
2024-01-04 11:50:00;2024-Q1;183.6;184.01;183.44;184.01;5;0.22;1.39;2.08;1.7;Neutro;37
2022-07-14 10:30:00;2022-Q3;185.45;185.95;184.87;185.87;20;0.23;0.84;2.37;2.1;Neutro;37
2025-08-29 11:20:00;2025-Q3;455.78;455.83;453.51;454.96;15;-0.18;-0.67;2.93;1.6;Neutro;37
2024-08-19 09:45:00;2024-Q3;261.14;261.75;260.79;261.75;16;0.23;1.32;2.38;1.4;Neutro;37
2021-08-04 14:25:00;2021-Q3;172.89;172.89;172.32;172.32;6;-0.33;-1.48;2.33;1.3;Neutro;37
2023-02-28 12:20:00;2023-Q1;174.85;174.85;174.35;174.54;7;-0.18;-0.85;2.22;2.3;Neutro;37
2024-01-25 12:05:00;2024-Q1;186.02;186.39;185.86;186.39;4;0.2;1.34;2.47;1.3;Neutro;37
2021-06-07 09:35:00;2021-Q2;159.89;159.97;159.48;159.48;5;-0.26;-1.28;2.71;1.1;Neutro;37
2025-12-15 09:55:00;2025-Q4;447.35;448.4;447.35;448.4;7;0.23;1.88;2.06;1.1;Neutro;37
2022-09-13 14:05:00;2022-Q3;201.47;202.09;201.47;202.09;7;0.31;1.95;2.19;0.8;Neutro;37
2023-11-23 10:10:00;2023-Q4;166.74;166.74;166.25;166.25;6;-0.29;-1.63;2.11;1.4;Neutro;37
2023-04-20 14:30:00;2023-Q2;180.44;180.75;180.01;180.67;11;0.13;0.62;2.42;2.3;Neutro;37
2022-12-15 09:50:00;2022-Q4;159.74;160.15;159.52;160.15;13;0.26;1.21;2.56;1.4;Neutro;37
2025-10-06 10:35:00;2025-Q4;446.26;446.26;444.38;444.38;11;-0.42;-1.83;2.32;0.8;Neutro;37
2023-09-29 13:35:00;2023-Q3;143.49;143.98;143.41;143.98;3;0.34;1.53;2.79;0.6;Neutro;37
2022-09-29 14:50:00;2022-Q3;201.4;201.4;200.55;201.36;26;-0.02;-0.01;3.06;2.3;Neutro;37
2022-10-28 12:15:00;2022-Q4;154.63;154.97;153.86;154.89;15;0.17;0.43;3.25;1.5;Neutro;37
2025-03-20 12:10:00;2025-Q1;436.15;436.15;435.18;435.18;3;-0.22;-1.57;2.28;1.2;Neutro;37
2025-09-22 11:45:00;2025-Q3;418.57;420.5;418.57;420.5;4;0.46;1.95;2.35;0.6;Neutro;37
2021-03-09 14:50:00;2021-Q1;127.69;127.93;127.69;127.93;7;0.19;1.44;2.18;1.5;Neutro;37
2021-12-20 13:25:00;2021-Q4;210.86;210.86;210.32;210.32;7;-0.26;-1.82;2.07;1.2;Neutro;37
2022-12-01 10:05:00;2022-Q4;161.05;161.83;161.05;161.61;8;0.35;1.71;2.4;0.9;Neutro;37
2022-10-27 09:50:00;2022-Q4;165.3;166.26;165.15;166.03;7;0.44;1.64;2.44;0.9;Neutro;37
2025-12-05 10:30:00;2025-Q4;462.1;462.1;461.15;461.15;5;-0.21;-1.48;2.52;1.0;Neutro;37
2021-08-26 10:15:00;2021-Q3;181.41;181.65;180.94;180.94;4;-0.26;-1.32;2.42;1.4;Neutro;37
2024-07-12 14:35:00;2024-Q3;259.46;259.46;258.48;258.7;6;-0.29;-1.61;2.59;0.8;Neutro;37
2024-05-14 14:05:00;2024-Q2;206.11;206.74;206.11;206.74;10;0.31;1.6;2.34;1.1;Neutro;37
2025-01-21 13:55:00;2025-Q1;359.4;359.4;358.43;358.43;3;-0.27;-2.15;2.29;0.4;Neutro;37
2025-08-11 10:05:00;2025-Q3;362.25;362.25;360.79;360.79;5;-0.4;-1.83;2.21;1.0;Neutro;37
2022-03-09 10:40:00;2022-Q1;218.01;218.43;217.86;218.43;9;0.19;1.6;2.21;1.3;Neutro;37
2023-01-19 09:55:00;2023-Q1;151.83;152.16;151.75;152.16;3;0.22;1.56;2.8;0.6;Neutro;37
2025-02-04 09:55:00;2025-Q1;413.47;413.47;411.5;412.77;7;-0.17;-1.04;3.24;0.7;Neutro;37
2024-12-09 13:40:00;2024-Q4;361.94;363.56;361.46;361.46;16;-0.13;-0.55;2.95;1.7;Neutro;37
2025-08-13 09:35:00;2025-Q3;373.7;374.71;373.61;374.71;5;0.27;1.64;2.41;1.0;Neutro;37
2025-07-21 11:30:00;2025-Q3;329.65;330.84;329.65;330.84;5;0.36;1.89;2.36;0.7;Neutro;37
2024-01-05 11:35:00;2024-Q1;181.42;181.83;181.3;181.83;10;0.23;1.37;2.34;1.4;Neutro;37
2025-08-28 14:55:00;2025-Q3;449.79;451.34;449.02;449.02;12;-0.17;-0.85;3.13;1.1;Neutro;37
2022-08-09 12:15:00;2022-Q3;196.57;196.65;196.07;196.07;5;-0.25;-1.83;2.31;0.8;Neutro;37
2021-10-27 10:20:00;2021-Q4;195.26;195.73;194.9;195.73;9;0.24;1.44;2.28;1.4;Neutro;37
2025-04-10 09:45:00;2025-Q2;387.34;388.3;386.52;386.52;8;-0.21;-0.98;2.59;1.6;Neutro;37
2023-06-23 12:15:00;2023-Q2;153.9;153.9;153.24;153.24;3;-0.43;-2.02;2.17;0.8;Neutro;37
2022-07-13 10:30:00;2022-Q3;196.53;196.84;195.88;195.88;12;-0.33;-1.13;2.09;2.0;Neutro;37
2022-04-25 10:50:00;2022-Q2;211.72;211.88;211.38;211.38;6;-0.16;-1.14;2.34;1.7;Neutro;37
2022-09-27 09:55:00;2022-Q3;204.0;204.84;204.0;204.84;7;0.41;2.0;2.2;0.7;Neutro;37
2024-06-12 14:10:00;2024-Q2;233.38;233.38;232.61;232.61;5;-0.33;-1.92;2.19;0.9;Neutro;37
2025-07-31 10:55:00;2025-Q3;344.21;344.35;342.93;343.39;11;-0.24;-0.85;2.18;2.3;Neutro;37
2021-10-05 11:10:00;2021-Q4;186.32;186.32;185.64;185.64;6;-0.36;-1.8;2.34;0.8;Neutro;37
2025-04-09 13:45:00;2025-Q2;384.37;384.37;382.4;382.95;17;-0.37;-1.13;2.12;2.0;Neutro;37
2023-09-20 13:05:00;2023-Q3;156.58;157.07;156.58;157.07;5;0.31;1.99;2.09;0.9;Neutro;37
2025-07-23 10:10:00;2025-Q3;331.53;332.4;331.48;332.4;5;0.26;1.67;2.37;1.0;Neutro;37
2022-07-19 10:55:00;2022-Q3;199.83;199.83;199.03;199.45;8;-0.19;-0.99;2.34;1.9;Neutro;37
2025-09-22 12:05:00;2025-Q3;423.4;424.13;422.19;422.19;6;-0.29;-1.39;2.51;1.2;Neutro;37
2025-01-27 13:35:00;2025-Q1;375.96;376.84;375.96;376.84;4;0.23;1.89;2.27;0.8;Neutro;37
2021-10-15 11:50:00;2021-Q4;197.05;197.53;196.69;197.53;7;0.24;1.33;2.6;1.1;Neutro;37
2021-11-01 09:45:00;2021-Q4;191.09;191.36;190.78;190.78;8;-0.16;-1.34;2.6;1.1;Neutro;37
2021-06-08 14:05:00;2021-Q2;157.92;157.92;157.51;157.51;3;-0.26;-1.87;2.2;0.9;Neutro;37
2022-01-14 10:25:00;2022-Q1;223.24;223.24;222.73;222.73;3;-0.23;-2.01;2.37;0.5;Neutro;37
2023-09-05 12:25:00;2023-Q3;149.82;149.86;149.49;149.66;8;-0.11;-0.8;2.86;1.5;Neutro;37
2024-08-06 09:40:00;2024-Q3;251.55;252.31;251.08;251.72;7;0.07;0.41;3.18;1.6;Neutro;37
2025-07-28 11:35:00;2025-Q3;342.79;343.85;342.79;343.66;9;0.25;1.49;2.1;1.5;Neutro;37
2021-01-05 11:30:00;2021-Q1;119.47;119.51;119.25;119.25;7;-0.18;-1.28;2.27;1.6;Neutro;37
2023-11-28 11:05:00;2023-Q4;167.06;167.42;167.06;167.42;3;0.22;1.83;2.38;0.7;Neutro;37
2021-06-09 13:20:00;2021-Q2;155.91;156.32;155.91;156.28;3;0.24;1.71;2.55;0.7;Neutro;37
2022-02-15 14:15:00;2022-Q1;235.61;236.0;235.61;236.0;6;0.17;1.73;2.17;1.1;Neutro;37
2024-08-07 09:40:00;2024-Q3;257.85;258.57;257.76;258.19;19;0.13;0.9;2.34;2.0;Neutro;37
2024-01-23 13:05:00;2024-Q1;191.23;191.27;190.83;190.83;7;-0.21;-1.32;2.05;1.8;Neutro;37
2021-10-08 09:35:00;2021-Q4;190.43;191.31;190.43;191.31;5;0.46;1.96;2.26;0.7;Neutro;37
2024-03-13 11:45:00;2024-Q1;188.24;188.24;187.89;188.11;16;-0.07;-0.67;2.95;1.6;Neutro;37
2025-07-02 14:15:00;2025-Q3;324.71;325.21;324.3;325.21;7;0.15;1.01;2.5;1.7;Neutro;37
2024-09-17 11:15:00;2024-Q3;271.45;271.97;271.37;271.5;21;0.02;0.28;2.18;3.0;Neutro;37
2021-12-16 12:05:00;2021-Q4;216.93;217.21;216.58;217.21;8;0.13;0.82;3.1;1.2;Neutro;37
2024-04-08 09:40:00;2024-Q2;219.72;219.72;218.96;218.96;10;-0.35;-1.68;2.28;1.0;Neutro;37
2023-06-05 12:00:00;2023-Q2;165.43;165.85;165.43;165.85;4;0.25;1.59;2.31;1.1;Neutro;37
2024-03-12 12:25:00;2024-Q1;191.72;192.06;191.72;192.06;8;0.18;1.78;2.35;0.8;Neutro;37
2021-02-08 10:45:00;2021-Q1;120.96;120.96;120.75;120.75;4;-0.17;-1.25;2.24;1.7;Neutro;37
2024-09-25 11:35:00;2024-Q3;274.31;274.96;274.31;274.96;5;0.24;1.67;2.42;0.9;Neutro;37
2024-12-04 11:10:00;2024-Q4;334.38;335.3;333.68;333.68;5;-0.21;-1.15;2.82;1.1;Neutro;37
2024-07-02 11:15:00;2024-Q3;233.59;233.59;232.74;232.74;10;-0.36;-1.67;2.29;1.1;Neutro;37
2024-02-20 12:55:00;2024-Q1;188.45;188.73;188.45;188.73;5;0.15;1.5;2.28;1.3;Neutro;37
2023-06-30 09:35:00;2023-Q2;148.36;148.82;148.36;148.82;3;0.31;1.65;2.56;0.7;Neutro;37
2021-07-06 13:15:00;2021-Q3;147.25;147.25;146.93;146.93;5;-0.22;-1.75;2.09;1.2;Neutro;37
2025-12-23 09:50:00;2025-Q4;427.5;427.5;426.45;426.85;4;-0.15;-1.0;2.77;1.3;Neutro;37
2025-01-06 10:40:00;2025-Q1;356.72;357.56;356.68;357.56;4;0.24;1.51;2.65;0.8;Neutro;37
2023-08-17 14:10:00;2023-Q3;144.78;145.18;144.78;145.18;16;0.28;1.39;2.0;1.8;Neutro;37
2021-07-29 10:40:00;2021-Q3;197.75;197.75;196.07;196.52;7;-0.62;-1.64;2.63;0.7;Neutro;37
2021-10-13 11:30:00;2021-Q4;198.65;198.65;197.97;198.13;8;-0.26;-1.37;2.31;1.4;Neutro;37
2023-12-01 10:15:00;2023-Q4;174.04;174.73;174.04;174.24;25;0.11;0.43;2.17;2.8;Neutro;37
2021-01-20 13:35:00;2021-Q1;121.73;121.77;121.39;121.77;9;0.03;-0.01;3.29;2.0;Neutro;37
2025-02-14 11:20:00;2025-Q1;455.49;455.49;453.08;454.13;16;-0.3;-0.9;2.4;1.9;Neutro;37
2022-12-07 10:45:00;2022-Q4;154.44;154.85;154.44;154.85;3;0.27;1.99;2.4;0.5;Neutro;37
2025-05-23 12:50:00;2025-Q2;407.26;408.27;407.26;407.44;7;0.04;0.3;2.34;2.8;Neutro;37
2022-05-02 14:50:00;2022-Q2;206.43;206.51;205.97;206.2;19;-0.11;-0.7;2.1;2.6;Neutro;37
2023-04-19 09:35:00;2023-Q2;187.0;187.0;186.34;186.34;5;-0.35;-1.9;2.31;0.7;Neutro;37
2023-01-26 10:25:00;2023-Q1;163.32;163.32;162.73;163.18;18;-0.09;-0.7;2.29;2.3;Neutro;37
2022-11-01 09:35:00;2022-Q4;162.28;162.97;162.28;162.97;4;0.43;2.06;2.25;0.6;Neutro;37
2022-08-05 10:20:00;2022-Q3;197.03;197.95;197.03;197.38;10;0.18;0.84;2.6;1.8;Neutro;37
2025-08-01 12:50:00;2025-Q3;333.54;333.54;332.13;332.35;4;-0.36;-1.65;2.73;0.5;Neutro;37
2023-02-07 12:10:00;2023-Q1;175.86;175.98;175.45;175.98;6;0.07;0.5;3.01;1.7;Neutro;37
